code,station,ambiguous
SPITS,,
SQTA,,
SRE,,
SRO,,
SSD,,
SSE,,
SSHA,,
SSPT,,
STAC,,
STHS,,
STKA,,
STU,,
STYH,,
STYT,,
SUJ,,
SUMG,,
SURR,,
SUW,,
SVE,,
SXFK,,
SXI1,,
SYNB,,
SYO,,
TAI,,
TAI1,,
TANN,,
TAP,,
TARG,,
TATR,,
TAU,,
TAW,,
TAWH,,
TCU,,
TDK,,
TEGC,,
TEIG,,
TESR,,
TEYL,,
TEZP,,
TGA,,
TGY,,
THN,,
TIA,,
TIPB,,
TIRR,,
TIXI,,
TIY,,
TJN,,
TKL,,
TKM2,,
TLBR,,
TLCR,,
TLY,,
TNCH,,
TNOU,,
TNR,,
TNS,,
TOO,,
TPGR,,
TRD,,
TREC,,
TRKS,,
TRNA,,
TSEB,,
TSMG,,
TSPT,,
TTA,,
TTN,,
TUDR,,
TULR,,
TWA,,
TWB1,,
TWC,,
TWE,,
TWF1,,
TWG,,
TWGBT,,
TWK1,,
TWKBT,,
TWM1,,
TWP,,
TWQ1,,
TWS1,,
TWT,,
TWY,,
TXAR,,
TYC,,
TYV,,
UBR,,
UCC,,
UDPR,,
ULHL,,
ULM,,
ULN,,
UOSS,,
UPC,,
URMC,,
USA0B,,
USP,,
USRK,,
UTK,,
UZB,,
VAL,,
VARL,,
VCHM,,
VILB,,
VILC,,
VIS,,
VLA,,
VLAD,,
VLDR,,
VLK,,
VMM10,,
VNDA,,
VOI,,
VOIR,,
VORD,,
VORR,,
VRAC,,
VRH,,
VRI,,
VSHL,,
VSU,,
VWDT,,
VWUC,,
WAG,,
WATA,,
WBK,,
WCH1,,
WCH2,,
WCHH,,
WCKO,,
WCS,,
WDGT,,
WDJ,,
WDL,,
WDLH,,
WET,,
WGK,,
WHF,,
WHFO,,
WHN,,
WHP,,
WHYT,,
WINA,,
WJS,,
WLCH,,
WLF,,
WMLT,,
WMQ,,
WNT,,
WNT1,,
WPL,,
WRA,,
WRAB,,
WRL,,
WSF,,
WSL,,
WSSB,,
WTCT,,
WTK,,
WTP,,
WTTA,,
WUSB,,
WVOR,,
WWCA,,
WYL,,
XAN,,
XLT,,
XPFO,,
XPSS,,
YAK,,
YBH,,
YKA,,
YKAB6,,
YKAR8,,
YM01,,
YM08,,
YSAH,,
YSS,,
YUK,,
YUS,,
ZAA0,,
ZALV,,
ZBNS,,
ZEA,,
ZEI,,
ZPLA,,
ZSN,,
ZST,,
ZUZH,,
ZVC,,
