key,weight,event_idx,time,lat,lon,depth_km,n_picks,n_p,n_s,n_stations,n_p_and_s,misfit_s,nearest_event,nearest_dt_s,nearest_dist_km,nearest_class
thessaly_2021,quakescope2026,96,2021-03-03 12:10:03.201069056+00:00,39.70752681899944,22.250975560813757,4.6875,6,4,2,4,2,0.12926316261291504,noa2021eikht,113.82,13.9,30<|dt|<=120s
thessaly_2021,quakescope2026,97,2021-03-03 12:11:01.355178240+00:00,39.74187563127846,22.194368759710404,4.6875,10,6,4,6,4,0.6753279209136963,noa2021eikmc,-67.13,5.4,30<|dt|<=120s
thessaly_2021,quakescope2026,98,2021-03-03 12:11:41.426144256+00:00,39.622070627689595,22.250521361258894,14.0625,6,3,3,4,2,0.15696601072947183,noa2021eikmc,-27.05,15.1,5<|dt|<=30s
thessaly_2021,quakescope2026,99,2021-03-03 12:13:31.202959104+00:00,40.10026511325135,22.348232604327723,59.0625,6,3,3,4,2,0.20977131525675455,noa2021eikmc,82.72,45.5,30<|dt|<=120s
thessaly_2021,quakescope2026,100,2021-03-03 12:14:28.773614848+00:00,39.46740558754805,22.457112776581052,0.9375,6,4,2,4,2,0.8824424743652344,noa2021eikmc,140.29,39.8,|dt|>120s
thessaly_2021,quakescope2026,101,2021-03-03 12:15:24.519873024+00:00,39.69054968905972,22.213053289301,4.6875,10,6,4,6,4,0.3551835536956787,noa2021eikqg,-93.85,4.4,30<|dt|<=120s
thessaly_2021,quakescope2026,102,2021-03-03 12:16:18.877948672+00:00,39.63932805530027,22.193906977257267,0.9375,9,5,4,6,3,0.9599997202555338,noa2021eikqg,-39.49,3.7,30<|dt|<=120s
thessaly_2021,quakescope2026,104,2021-03-03 12:17:59.188001792+00:00,39.690602070902834,22.194137573199157,0.9375,10,6,4,6,4,0.43583581447601316,noa2021eikqg,60.82,3.2,30<|dt|<=120s
thessaly_2021,quakescope2026,105,2021-03-03 12:18:45.119137536+00:00,39.72488013052004,22.156441385652094,2.8125,8,5,3,6,2,0.5508011877536774,noa2021eikta,-84.46,10.0,30<|dt|<=120s
thessaly_2021,quakescope2026,106,2021-03-03 12:19:06.694300672+00:00,39.69054968905972,22.213053289301,10.3125,6,3,3,4,2,0.1625866492589315,noa2021eikta,-62.89,4.4,30<|dt|<=120s
thessaly_2021,quakescope2026,109,2021-03-03 12:21:40.096472832+00:00,39.72488013052004,22.156441385652094,6.5625,9,6,3,6,3,0.19929061995612252,noa2021eiksz,38.7,2.4,30<|dt|<=120s
thessaly_2021,quakescope2026,110,2021-03-03 12:22:25.472090368+00:00,39.67345843268035,22.212971696247774,6.5625,6,4,2,4,2,0.09763594468434651,noa2021eiksz,84.08,8.7,30<|dt|<=120s
thessaly_2021,quakescope2026,111,2021-03-03 12:23:49.879121664+00:00,39.74192502121849,22.175438985014214,10.3125,9,5,4,5,4,0.27608095275031197,noa2021eikwk,-19.99,5.0,5<|dt|<=30s
thessaly_2021,quakescope2026,113,2021-03-03 12:24:59.044533504+00:00,39.70774263870278,22.175294139366788,6.5625,6,3,3,3,3,0.12921432654062906,noa2021eikwk,49.18,2.6,30<|dt|<=120s
thessaly_2021,quakescope2026,114,2021-03-03 12:27:25.279737600+00:00,39.70774263870278,22.175294139366788,6.5625,7,4,3,4,3,0.23387854439871653,noa2021eikyd,74.29,4.8,30<|dt|<=120s
thessaly_2021,quakescope2026,115,2021-03-03 12:28:07.446043392+00:00,39.72478449507665,22.194291631817638,8.4375,10,6,4,6,4,0.5260632276535034,noa2021eikyd,116.46,6.3,30<|dt|<=120s
thessaly_2021,quakescope2026,116,2021-03-03 12:28:32.567138048+00:00,39.72478449507665,22.194291631817638,4.6875,10,5,5,6,4,0.6918343782424927,noa2021eikyd,141.58,6.3,|dt|>120s
thessaly_2021,quakescope2026,117,2021-03-03 12:29:05.284885504+00:00,39.720953277195854,22.87554061107129,59.0625,7,5,2,5,2,0.5093874250139508,noa2021eilcs,-143.64,58.0,|dt|>120s
thessaly_2021,quakescope2026,118,2021-03-03 12:29:57.285722624+00:00,39.75901613660472,22.175511500534906,0.9375,10,6,4,6,4,0.6316967010498047,noa2021eilcs,-91.64,12.4,30<|dt|<=120s
thessaly_2021,quakescope2026,119,2021-03-03 12:30:14.150343424+00:00,39.741971324396154,22.156509165122944,12.1875,7,4,3,5,2,0.14639936174665177,noa2021eilcs,-74.77,11.1,30<|dt|<=120s
thessaly_2021,quakescope2026,121,2021-03-03 12:32:33.453686784+00:00,39.58755008528935,22.34477781089702,0.9375,6,3,3,4,2,0.4169859091440837,noa2021eildy,-23.55,13.3,5<|dt|<=30s
thessaly_2021,quakescope2026,123,2021-03-03 12:33:42.708540160+00:00,39.69065137158436,22.175221809123098,6.5625,6,3,3,4,2,0.15329015254974365,noa2021eildy,45.7,8.7,30<|dt|<=120s
thessaly_2021,quakescope2026,126,2021-03-03 12:37:26.413829120+00:00,39.72488013052004,22.156441385652094,8.4375,6,3,3,3,3,0.12132227420806885,noa2021eilia,-15.39,12.1,5<|dt|<=30s
thessaly_2021,quakescope2026,128,2021-03-03 12:38:13.834403328+00:00,39.707788886080095,22.156373663956042,8.4375,6,4,2,4,2,0.13462305068969727,noa2021eilia,32.03,10.3,30<|dt|<=120s
thessaly_2021,quakescope2026,129,2021-03-03 12:39:30.373272064+00:00,39.79285495523664,22.289318862316627,0.9375,6,3,3,4,2,0.5732130209604899,noa2021eilia,108.57,20.1,30<|dt|<=120s
thessaly_2021,quakescope2026,130,2021-03-03 12:41:15.765012736+00:00,39.74212566908288,22.080789491919763,6.5625,6,4,2,4,2,0.20650871594746908,noa2021eilnu,-189.0,9.3,|dt|>120s
thessaly_2021,quakescope2026,131,2021-03-03 12:42:23.436892160+00:00,39.72488013052004,22.156441385652094,10.3125,8,4,4,5,3,0.3984352648258209,noa2021eilnu,-121.32,2.9,|dt|>120s
thessaly_2021,quakescope2026,132,2021-03-03 12:43:49.233693952+00:00,39.673403003138546,22.231882699313072,4.6875,6,4,2,4,2,0.16039899984995523,noa2021eilnu,-35.53,5.8,30<|dt|<=120s
thessaly_2021,quakescope2026,134,2021-03-03 12:45:08.525949696+00:00,39.7591458639457,22.11870788215997,8.4375,6,4,2,4,2,0.13993283112843832,noa2021eilnu,43.76,7.9,30<|dt|<=120s
thessaly_2021,quakescope2026,135,2021-03-03 12:45:53.401307904+00:00,39.69065137158436,22.175221809123098,0.9375,8,5,3,5,3,0.23696035146713257,noa2021eilpx,-59.49,12.0,30<|dt|<=120s
thessaly_2021,quakescope2026,137,2021-03-03 12:47:19.791091200+00:00,39.742184320370875,22.042929459955257,15.9375,6,4,2,4,2,0.27533912658691406,noa2021eilpx,26.9,6.1,5<|dt|<=30s
thessaly_2021,quakescope2026,138,2021-03-03 12:47:54.665410304+00:00,39.742014540790414,22.137579302952197,0.9375,7,5,2,5,2,0.37191769054957796,noa2021eilrl,-27.09,2.7,5<|dt|<=30s
thessaly_2021,quakescope2026,140,2021-03-03 12:49:27.300535552+00:00,39.72488013052004,22.156441385652094,10.3125,9,6,3,6,3,0.38629873593648273,noa2021eilrl,65.55,4.6,30<|dt|<=120s
thessaly_2021,quakescope2026,141,2021-03-03 12:49:57.955801088+00:00,39.65641944440591,22.1939837770558,15.9375,6,4,2,4,2,0.31931861241658527,noa2021eilrl,96.2,12.8,30<|dt|<=120s
thessaly_2021,quakescope2026,142,2021-03-03 12:50:37.696126976+00:00,39.67356005389963,22.175149540521595,0.9375,6,4,2,4,2,0.19492705663045248,noa2021eilrl,135.94,10.5,|dt|>120s
thessaly_2021,quakescope2026,143,2021-03-03 12:51:05.408556544+00:00,39.67356005389963,22.175149540521595,4.6875,7,4,3,4,3,0.5162740434919085,noa2021eilvk,-130.48,9.8,|dt|>120s
thessaly_2021,quakescope2026,144,2021-03-03 12:51:28.761186048+00:00,39.7763080913059,22.080887781928876,0.9375,9,5,4,5,4,0.45813483662075466,noa2021eilvk,-107.13,8.9,30<|dt|<=120s
thessaly_2021,quakescope2026,146,2021-03-03 12:54:04.895424512+00:00,39.63932805530027,22.193906977257267,15.9375,8,4,4,5,3,0.41243958473205566,noa2021eilwr,-40.11,19.4,30<|dt|<=120s
thessaly_2021,quakescope2026,148,2021-03-03 12:55:53.333902336+00:00,39.74209171315133,22.0997194634349,2.8125,6,3,3,4,2,0.37510355313618976,noa2021eilwr,68.33,8.6,30<|dt|<=120s
thessaly_2021,quakescope2026,149,2021-03-03 12:56:25.934516736+00:00,39.81045627349676,22.099934948702778,53.4375,6,3,3,4,2,0.2749825716018677,noa2021eilwr,100.93,4.1,30<|dt|<=120s
thessaly_2021,quakescope2026,150,2021-03-03 12:56:56.726924800+00:00,39.6732829063166,22.26970454132584,0.9375,8,4,4,4,4,0.7303034067153931,noa2021eilwr,131.72,18.4,|dt|>120s
thessaly_2021,quakescope2026,151,2021-03-03 12:57:23.638951936+00:00,39.8775824375643,21.303522900284158,0.9375,6,4,2,4,2,0.7274446487426758,noa2021eimbe,-156.08,79.1,|dt|>120s
thessaly_2021,quakescope2026,152,2021-03-03 12:58:36.313953280+00:00,39.554287393210906,21.872584026755938,6.5625,6,3,3,3,3,0.48797277609507245,noa2021eimbe,-83.4,32.6,30<|dt|<=120s
thessaly_2021,quakescope2026,154,2021-03-03 13:00:25.844600576+00:00,39.70769330828291,22.19421456966796,6.5625,10,6,4,6,4,0.3375027418136597,noa2021eimbe,26.13,0.8,5<|dt|<=30s
thessaly_2021,quakescope2026,155,2021-03-03 13:01:42.478191360+00:00,39.690602070902834,22.194137573199157,8.4375,7,4,3,5,2,0.38569324357169016,noa2021eimdo,-64.78,5.0,30<|dt|<=120s
thessaly_2021,quakescope2026,157,2021-03-03 13:03:40.499283968+00:00,39.67307966715775,22.32643685048525,19.6875,6,4,2,4,2,0.8176575899124146,noa2021eimdo,53.24,9.9,30<|dt|<=120s
thessaly_2021,quakescope2026,158,2021-03-03 13:04:19.540939264+00:00,39.673403003138546,22.231882699313072,6.5625,7,4,3,4,3,0.22845424924577987,noa2021eimdo,92.28,3.2,30<|dt|<=120s
thessaly_2021,quakescope2026,159,2021-03-03 13:05:50.546253056+00:00,39.65631172959143,22.231796517606927,12.1875,8,5,3,5,3,0.15083351731300354,noa2021eimhn,-82.22,3.4,30<|dt|<=120s
thessaly_2021,quakescope2026,160,2021-03-03 13:06:39.852529920+00:00,39.67334449434177,22.250793648640563,8.4375,7,3,4,4,3,0.34815982409885954,noa2021eimhn,-32.91,3.4,30<|dt|<=120s
thessaly_2021,quakescope2026,166,2021-03-03 13:10:19.080620032+00:00,39.67345843268035,22.212971696247774,0.9375,8,5,3,6,2,0.6654404997825623,noa2021eimjd,61.82,6.7,30<|dt|<=120s
thessaly_2021,quakescope2026,167,2021-03-03 13:11:08.280790784+00:00,39.62262392610271,21.967062250072313,19.6875,8,4,4,5,3,0.42637914419174194,noa2021eimjd,111.02,21.7,30<|dt|<=120s
thessaly_2021,quakescope2026,168,2021-03-03 13:11:38.827680256+00:00,39.604853286626955,22.288215262425908,0.9375,6,3,3,3,3,0.3117401599884033,noa2021eimjd,141.56,16.6,|dt|>120s
thessaly_2021,quakescope2026,169,2021-03-03 13:12:38.362123264+00:00,39.63970022063036,21.985985302264588,17.8125,6,4,2,4,2,0.13436460494995117,noa2021eimnt,-122.87,25.1,|dt|>120s
thessaly_2021,quakescope2026,170,2021-03-03 13:13:40.262208256+00:00,39.65641944440591,22.1939837770558,6.5625,6,3,3,3,3,0.4247979720433553,noa2021eimnt,-60.97,7.3,30<|dt|<=120s
thessaly_2021,quakescope2026,171,2021-03-03 13:14:01.896773120+00:00,39.707788886080095,22.156373663956042,4.6875,7,4,3,5,2,0.9563367707388741,noa2021eimnt,-39.34,11.0,30<|dt|<=120s
thessaly_2021,quakescope2026,176,2021-03-03 13:17:33.074984192+00:00,39.723951560229274,22.42138825580953,0.9375,8,5,3,5,3,0.6259853541851044,noa2021eimqv,-43.15,19.1,30<|dt|<=120s
thessaly_2021,quakescope2026,178,2021-03-03 13:18:52.014625536+00:00,39.742014540790414,22.137579302952197,12.1875,6,3,3,4,2,0.09263503551483154,noa2021eimrp,-18.37,5.0,5<|dt|<=30s
thessaly_2021,quakescope2026,179,2021-03-03 13:19:25.462759680+00:00,39.72492332086769,22.137516197753712,8.4375,7,3,4,5,2,0.32493369919913156,noa2021eimsa,-12.44,3.2,5<|dt|<=30s
thessaly_2021,quakescope2026,184,2021-03-03 13:25:52.001833728+00:00,39.72488013052004,22.156441385652094,12.1875,6,4,2,4,2,0.13386122385660806,noa2021eimwd,85.53,8.0,30<|dt|<=120s
samos_2020,jma_wc,1,2020-10-30 12:20:42.555663616+00:00,37.91126626377135,26.89354217793924,15.9375,8,5,3,6,2,0.27607375383377075,noa2020viqxp,92.83,38.5,30<|dt|<=120s
samos_2020,jma_wc,2,2020-10-30 12:29:12.656859136+00:00,37.911279432926605,26.917283034662784,0.9375,6,4,2,4,2,0.2638895511627197,noa2020virka,-249.78,21.9,|dt|>120s
samos_2020,jma_wc,3,2020-10-30 12:50:21.079265536+00:00,37.89915727041473,26.857949362842536,30.9375,6,3,3,4,2,0.21056413650512695,noa2020virtv,316.25,79.2,|dt|>120s
samos_2020,jma_wc,4,2020-10-30 12:56:34.754285312+00:00,37.850871817351816,26.905465902190983,12.1875,8,5,3,6,2,0.2770695388317108,noa2020vishe,-250.02,10.8,|dt|>120s
samos_2020,jma_wc,6,2020-10-30 13:12:32.053196032+00:00,37.92337166399804,26.976636190334162,0.9375,7,5,2,5,2,0.5228995595659528,noa2020viszt,-588.82,58.1,|dt|>120s
samos_2020,jma_wc,7,2020-10-30 13:15:25.211151104+00:00,37.88707698486525,26.857967785776804,30.9375,6,3,3,3,3,0.48585184415181476,noa2020viszt,-415.66,47.0,|dt|>120s
samos_2020,jma_wc,8,2020-10-30 13:26:00.227265024+00:00,37.88707698486525,26.857967785776804,6.5625,7,5,2,5,2,0.1866006851196289,noa2020viszt,219.36,47.0,|dt|>120s
samos_2020,jma_wc,9,2020-10-30 13:27:12.533156608+00:00,37.89914530365367,26.846080899317045,10.3125,6,4,2,4,2,0.17708118756612143,noa2020viszt,291.66,46.5,|dt|>120s
samos_2020,jma_wc,10,2020-10-30 13:32:53.421320704+00:00,38.00733692493189,26.59629454562161,44.0625,6,3,3,4,2,0.29771633942921955,noa2020viszt,632.55,37.0,|dt|>120s
samos_2020,jma_wc,11,2020-10-30 13:34:01.742862336+00:00,37.89915727041473,26.857949362842536,0.9375,7,5,2,5,2,0.20472128050667898,noa2020viszt,700.87,47.5,|dt|>120s
samos_2020,jma_wc,12,2020-10-30 13:34:59.250394880+00:00,37.887097319583994,27.059699146339995,14.0625,7,5,2,5,2,0.2703742640359061,noa2020viszt,758.38,63.8,|dt|>120s
samos_2020,jma_wc,13,2020-10-30 13:38:19.373179648+00:00,37.89836987298526,26.525637475433264,0.9375,6,4,2,4,2,0.22645246982574463,noa2020vitxq,-709.16,33.5,|dt|>120s
samos_2020,jma_wc,14,2020-10-30 13:52:16.779076608+00:00,37.88605070683069,26.46638020946245,30.9375,6,4,2,4,2,0.21195526917775473,noa2020vitxq,128.25,29.0,|dt|>120s
samos_2020,jma_wc,15,2020-10-30 13:57:34.089793024+00:00,37.89921112092916,26.976634249331575,0.9375,7,5,2,5,2,0.6470115525381905,noa2020viuda,95.1,13.8,30<|dt|<=120s
samos_2020,jma_wc,16,2020-10-30 14:01:06.831401472+00:00,37.85078102712422,26.81058018147148,0.9375,7,4,3,5,2,0.16951734679085867,noa2020viuge,59.13,59.2,30<|dt|<=120s
samos_2020,jma_wc,17,2020-10-30 14:02:18.750019840+00:00,37.88708775030197,26.869834316733606,0.9375,7,4,3,5,2,0.25912622043064665,noa2020viuge,131.05,64.9,|dt|>120s
samos_2020,jma_wc,18,2020-10-30 14:04:15.019981568+00:00,37.8629163391824,26.858004598627538,0.9375,8,5,3,5,3,0.20095351338386536,noa2020viuge,247.32,63.4,|dt|>120s
samos_2020,jma_wc,19,2020-10-30 14:10:49.579136256+00:00,37.887097319583994,26.881700853660004,0.9375,8,5,3,6,2,0.27381154894828796,noa2020viuto,-286.32,29.4,|dt|>120s
samos_2020,jma_wc,20,2020-10-30 14:19:23.677219328+00:00,37.88649924836493,26.58504083661524,0.9375,6,4,2,4,2,0.12276268005371094,noa2020viuto,227.78,14.0,|dt|>120s
samos_2020,jma_wc,21,2020-10-30 14:22:18.023302656+00:00,37.88703751164743,26.822368235746882,30.9375,7,4,3,5,2,0.60858382497515,noa2020vivcl,-186.09,33.8,|dt|>120s
samos_2020,jma_wc,23,2020-10-30 14:34:36.478769920+00:00,37.89915727041473,26.857949362842536,0.9375,8,5,3,5,3,0.28593483567237854,noa2020vivrg,-537.79,36.8,|dt|>120s
samos_2020,jma_wc,24,2020-10-30 14:41:01.691090176+00:00,37.92331776691683,26.857912483921126,19.6875,7,5,2,5,2,0.34641994748796734,noa2020vivrg,-152.58,37.8,|dt|>120s
samos_2020,jma_wc,25,2020-10-30 14:44:36.402689280+00:00,37.886987273120624,26.786768764725803,0.9375,7,5,2,5,2,0.20509559767586844,noa2020vivrg,62.13,30.5,30<|dt|<=120s
samos_2020,jma_wc,27,2020-10-30 14:49:50.604523520+00:00,37.875050478431255,26.976632310648007,17.8125,7,5,2,5,2,0.47619172504970003,noa2020vivtp,223.64,12.4,|dt|>120s
samos_2020,jma_wc,28,2020-10-30 14:50:44.687121664+00:00,37.88713081210754,26.9766332797001,21.5625,6,4,2,4,2,0.27480947971343994,noa2020viwas,-207.28,33.1,|dt|>120s
samos_2020,instance,0,2020-10-30 12:13:28.577602560+00:00,37.886100942976164,27.463153850538983,0.9375,6,3,3,3,3,0.5521513223648071,noa2020viqwf,-230.15,85.9,|dt|>120s
samos_2020,instance,1,2020-10-30 12:20:42.893677568+00:00,37.91123753109945,26.857930928892987,0.9375,7,5,2,5,2,0.27668837138584684,noa2020viqxp,93.16,35.7,30<|dt|<=120s
samos_2020,instance,3,2020-10-30 12:29:12.228268800+00:00,37.89920394085209,26.929160259598255,0.9375,7,5,2,5,2,0.3056433882032122,noa2020virka,-250.21,21.8,|dt|>120s
samos_2020,instance,4,2020-10-30 12:29:49.853574144+00:00,37.93544830354384,26.941014193230185,21.5625,8,6,2,6,2,0.2898807227611542,noa2020virka,-212.58,25.2,|dt|>120s
samos_2020,instance,5,2020-10-30 12:34:41.475027200+00:00,37.874996674453605,26.8579861977028,8.4375,6,4,2,4,2,0.18430344263712564,noa2020virka,79.04,15.3,30<|dt|<=120s
samos_2020,instance,6,2020-10-30 12:41:33.022556416+00:00,37.88713081210754,26.9766332797001,0.9375,7,5,2,5,2,0.3230008397783552,noa2020virtv,-211.8,89.6,|dt|>120s
samos_2020,instance,7,2020-10-30 12:42:56.604516352+00:00,37.959611092858786,26.952882681774458,14.0625,6,4,2,4,2,0.08533775806427002,noa2020virtv,-128.22,87.2,|dt|>120s
samos_2020,instance,8,2020-10-30 12:44:56.443303680+00:00,37.78884489627786,26.3485347844172,59.0625,7,5,2,5,2,0.6240346091134208,noa2020virtv,-8.38,38.8,5<|dt|<=30s
samos_2020,instance,9,2020-10-30 12:50:22.266214144+00:00,37.874984718034035,26.846121611499704,0.9375,7,4,3,4,3,0.32873034477233887,noa2020virtv,317.44,78.4,|dt|>120s
samos_2020,instance,10,2020-10-30 12:53:36.486812416+00:00,37.862891241562956,26.834279307433764,4.6875,7,5,2,5,2,0.12078043392726354,noa2020vishe,-428.29,5.4,|dt|>120s
samos_2020,instance,11,2020-10-30 12:56:34.797612544+00:00,37.875050478431255,26.976632310648007,15.9375,8,6,2,6,2,0.4169068932533264,noa2020vishe,-249.97,17.5,|dt|>120s
samos_2020,instance,12,2020-10-30 12:58:37.680481792+00:00,37.89915727041473,26.857949362842536,0.9375,8,5,3,5,3,0.3048418462276459,noa2020vishe,-127.09,9.6,|dt|>120s
samos_2020,instance,13,2020-10-30 12:59:46.415390208+00:00,37.91129140489353,26.976635219542807,15.9375,7,5,2,5,2,0.35851359367370605,noa2020vishe,-58.36,18.9,30<|dt|<=120s
samos_2020,instance,15,2020-10-30 13:03:13.984503040+00:00,37.899132140224864,26.834212443170433,0.9375,7,4,3,5,2,0.4363995279584612,noa2020vishe,149.21,8.3,|dt|>120s
samos_2020,instance,16,2020-10-30 13:12:32.126513408+00:00,37.91124830584653,26.869801339498935,17.8125,9,6,3,6,3,0.4471084011925591,noa2020viszt,-588.74,49.0,|dt|>120s
samos_2020,instance,17,2020-10-30 13:20:19.486146816+00:00,37.730084536598845,26.964779272918904,0.9375,6,4,2,4,2,0.6422752539316813,noa2020viszt,-121.38,53.1,|dt|>120s
samos_2020,instance,18,2020-10-30 13:23:14.574016256+00:00,37.766308492319816,26.905540252092138,0.9375,6,4,2,4,2,0.787381649017334,noa2020viszt,53.71,48.1,30<|dt|<=120s
samos_2020,instance,19,2020-10-30 13:25:16.901287680+00:00,37.91112858676459,26.774838281080847,12.1875,8,6,2,6,2,0.2599616050720215,noa2020viszt,176.03,41.5,|dt|>120s
samos_2020,instance,20,2020-10-30 13:26:00.185836544+00:00,37.88707698486525,26.857967785776804,6.5625,7,5,2,5,2,0.18251899310520717,noa2020viszt,219.32,47.0,|dt|>120s
samos_2020,instance,21,2020-10-30 13:27:12.552751616+00:00,37.89914530365367,26.846080899317045,10.3125,8,6,2,6,2,0.1268520951271057,noa2020viszt,291.68,46.5,|dt|>120s
samos_2020,instance,22,2020-10-30 13:31:11.883530752+00:00,37.85088973652501,26.976630374280507,15.9375,7,5,2,5,2,0.33583487783159527,noa2020viszt,531.01,55.7,|dt|>120s
samos_2020,instance,23,2020-10-30 13:34:01.750005248+00:00,37.89915727041473,26.857949362842536,0.9375,7,5,2,5,2,0.15781685284205846,noa2020viszt,700.88,47.5,|dt|>120s
samos_2020,instance,24,2020-10-30 13:34:59.673851136+00:00,37.88713081210754,26.9766332797001,0.9375,10,6,4,6,4,0.4248949527740479,noa2020viszt,758.81,56.8,|dt|>120s
samos_2020,instance,25,2020-10-30 13:44:45.539218432+00:00,37.82672889523124,26.97662844022613,0.9375,7,5,2,5,2,0.5879759788513184,noa2020vitxq,-322.99,73.9,|dt|>120s
samos_2020,instance,26,2020-10-30 13:47:59.152131840+00:00,37.85088973652501,26.976630374280507,23.4375,7,5,2,5,2,0.22322368621826172,noa2020vitxq,-129.38,73.3,|dt|>120s
samos_2020,instance,30,2020-10-30 14:01:05.938009600+00:00,37.83868394866106,26.79874755354679,19.6875,9,6,3,6,3,0.3825743993123372,noa2020viuge,58.24,58.0,30<|dt|<=120s
samos_2020,instance,31,2020-10-30 14:02:18.729159168+00:00,37.874996674453605,26.8579861977028,0.9375,8,4,4,4,4,0.315184623003006,noa2020viuge,131.03,63.6,|dt|>120s
samos_2020,instance,32,2020-10-30 14:04:14.624335104+00:00,37.88713081210754,26.9766332797001,23.4375,7,5,2,5,2,0.5056238174438477,noa2020viuge,246.92,74.1,|dt|>120s
samos_2020,instance,33,2020-10-30 14:04:51.708358400+00:00,37.86297011990287,26.976631342174933,0.9375,8,6,2,6,2,0.7740828096866608,noa2020viuge,284.01,73.8,|dt|>120s
samos_2020,instance,35,2020-10-30 14:19:22.997530112+00:00,37.850404729973576,26.632671369602203,8.4375,8,5,3,5,3,0.4769824743270874,noa2020viuto,227.1,18.5,|dt|>120s
samos_2020,instance,37,2020-10-30 14:26:56.646052352+00:00,37.911284221712506,26.929153468122774,14.0625,8,6,2,6,2,0.36093053221702576,noa2020vivcl,92.53,42.9,30<|dt|<=120s
samos_2020,instance,38,2020-10-30 14:29:08.644960768+00:00,37.910106215341685,26.44247578685177,0.9375,7,5,2,5,2,0.4530426434108189,noa2020vivcl,224.53,1.6,|dt|>120s
samos_2020,instance,39,2020-10-30 14:31:16.306752512+00:00,37.89921112092916,26.976634249331575,14.0625,8,6,2,6,2,0.631601870059967,noa2020vivcl,352.19,47.1,|dt|>120s
samos_2020,instance,40,2020-10-30 14:34:36.523837184+00:00,37.89915727041473,26.857949362842536,0.9375,9,6,3,6,3,0.27464723587036133,noa2020vivrg,-537.74,36.8,|dt|>120s
samos_2020,instance,41,2020-10-30 14:35:22.472775680+00:00,37.89921112092916,26.976634249331575,30.9375,8,6,2,6,2,0.4123791456222534,noa2020vivrg,-491.8,46.8,|dt|>120s
samos_2020,instance,42,2020-10-30 14:41:02.104551168+00:00,37.89915727041473,26.857949362842536,0.9375,6,3,3,4,2,0.18811396757761636,noa2020vivrg,-152.16,36.8,|dt|>120s
samos_2020,instance,43,2020-10-30 14:41:37.591540224+00:00,37.875050478431255,26.976632310648007,34.6875,6,3,3,3,3,0.48540325959523517,noa2020vivrg,-116.68,46.1,30<|dt|<=120s
samos_2020,instance,46,2020-10-30 14:47:41.367182592+00:00,37.899193170741384,26.90542327667843,27.1875,10,6,4,6,4,0.367982006072998,noa2020vivtp,94.4,5.6,30<|dt|<=120s
samos_2020,instance,47,2020-10-30 14:49:49.392567040+00:00,37.85088973652501,26.976630374280507,19.6875,6,4,2,4,2,0.5225703318913778,noa2020vivtp,222.43,13.8,|dt|>120s
samos_2020,instance,48,2020-10-30 14:50:44.917012992+00:00,37.88713081210754,26.9766332797001,19.6875,7,5,2,5,2,0.4050371987479074,noa2020viwas,-207.05,33.1,|dt|>120s
samos_2020,instance,49,2020-10-30 14:52:29.658101760+00:00,37.91110823459277,26.76296794360721,0.9375,8,6,2,6,2,0.15351876616477966,noa2020viwas,-102.31,17.8,30<|dt|<=120s
samos_2020,instance,51,2020-10-30 14:57:05.343118080+00:00,37.89921112092916,26.976634249331575,0.9375,6,4,2,4,2,0.5879552364349365,noa2020viwas,173.38,33.5,|dt|>120s
samos_2020,instance,52,2020-10-30 14:59:38.057009664+00:00,37.875017000383494,26.881715389410058,15.9375,9,6,3,6,3,0.49020499653286403,noa2020viwas,326.09,24.8,|dt|>120s
samos_2020,quakescope2026,0,2020-10-30 12:20:25.383005440+00:00,37.08900146599156,27.399244518960856,59.0625,7,4,3,5,2,0.3001021317073277,noa2020viqxp,75.65,110.2,30<|dt|<=120s
samos_2020,quakescope2026,1,2020-10-30 12:29:12.305357568+00:00,37.89920394085209,26.929160259598255,0.9375,6,4,2,4,2,0.31940682729085285,noa2020virka,-250.13,21.8,|dt|>120s
samos_2020,quakescope2026,2,2020-10-30 12:39:02.798265088+00:00,37.87497156598086,26.834257032666095,0.9375,8,5,3,5,3,0.2825811803340912,noa2020virka,340.36,13.9,|dt|>120s
samos_2020,quakescope2026,3,2020-10-30 12:42:57.573591296+00:00,37.959605096519915,26.929126261586237,0.9375,7,4,3,4,3,0.5022173949650356,noa2020virtv,-127.25,85.2,|dt|>120s
samos_2020,quakescope2026,5,2020-10-30 13:06:58.363080704+00:00,37.862958168619,27.024082069053215,14.0625,8,6,2,6,2,0.33084771037101746,noa2020vishe,373.59,21.3,|dt|>120s
samos_2020,quakescope2026,6,2020-10-30 13:12:31.804341248+00:00,37.899177613925154,26.88168630921919,21.5625,8,6,2,6,2,0.44044122099876404,noa2020viszt,-589.06,49.4,|dt|>120s
samos_2020,quakescope2026,7,2020-10-30 13:15:25.211151104+00:00,37.88707698486525,26.857967785776804,30.9375,6,3,3,3,3,0.47251848379770917,noa2020viszt,-415.66,47.0,|dt|>120s
samos_2020,quakescope2026,8,2020-10-30 13:26:00.214408448+00:00,37.88707698486525,26.857967785776804,6.5625,7,5,2,5,2,0.16700867244175502,noa2020viszt,219.35,47.0,|dt|>120s
samos_2020,quakescope2026,9,2020-10-30 13:27:12.626260224+00:00,37.899132140224864,26.834212443170433,8.4375,7,5,2,5,2,0.14678665569850377,noa2020viszt,291.76,45.6,|dt|>120s
