key,weight,event,origin,lat,lon,depth_km,mag,nearest_event_idx,nearest_dt_s,nearest_dist_km,nearest_class
kaikoura_2016,quakescope2026,2016p858152,2016-11-13 12:23:37.329714+00:00,-42.52782059,173.1630249,5.436423779,4.934253935,53,24.23,20.8,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858150,2016-11-13 12:24:25.072543+00:00,-42.43663406,173.2032928,8.100306511,4.618213367,53,71.97,10.1,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858156,2016-11-13 12:25:55.365623+00:00,-42.6702919,172.8690033,10.12402534,5.258754998,54,-17.9,132.9,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858167,2016-11-13 12:31:23.345822+00:00,-41.86607742,174.1652374,7.252886295000001,4.554202607,57,105.66,86.0,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858168,2016-11-13 12:31:47.268002+00:00,-42.64306641,172.8258057,8.546375275,4.033911781,58,-89.04,122.2,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858171,2016-11-13 12:32:21.969446+00:00,-42.27850342,173.4971466,5.0,4.40973561,58,-54.34,54.3,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858172,2016-11-13 12:34:18.628629+00:00,-42.62500381,172.9144745,13.33457756,4.129002677,59,5.45,172.0,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858166,2016-11-13 12:35:32.964572+00:00,-42.64937592,172.8868103,11.656558989999999,3.872181924,61,-36.53,169.2,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858181,2016-11-13 12:39:56.577833+00:00,-41.85031128,173.9479828,12.0,3.847592104,64,-17.55,32.4,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858184,2016-11-13 12:40:54.687701+00:00,-42.42881713,173.3327939,8.046875,4.850520403,64,40.56,106.8,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858185,2016-11-13 12:41:24.282092+00:00,-42.52948761,173.1735229,5.0,4.48586194,65,-31.97,135.1,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858192,2016-11-13 12:45:10.450998+00:00,-42.49598694,173.2827759,7.0167074199999995,4.538374653,67,7.69,39.3,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858207,2016-11-13 12:52:52.722224+00:00,-42.14778519,173.581665,9.475849152,5.398860153,75,32.99,8.8,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858213,2016-11-13 12:56:17.108936+00:00,-42.54594803,173.7507935,6.0839667319999995,4.507018761,77,4.51,66.4,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,2016p858219,2016-11-13 12:58:30.459078+00:00,-41.94383621,174.2024078,5.0,4.011556623,80,12.22,26.7,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858250,2016-11-13 13:15:47.363281+00:00,-42.49452972,173.2635193,11.18840599,4.370798411,100,17.95,110.7,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858253,2016-11-13 13:17:15.970575+00:00,-41.71461105,174.262085,5.808275223,3.879529541,101,26.73,87.8,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858254,2016-11-13 13:17:48.250141+00:00,-42.34515381,173.8178558,11.63631344,4.667221807,102,-53.09,65.3,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858268,2016-11-13 13:25:25.245108+00:00,-41.72200775,174.3761597,7.256168365000001,4.404020204,107,63.26,96.1,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858272,2016-11-13 13:26:58.015595+00:00,-41.73530579,174.1843262,20.49364662,3.400245741,109,-19.43,3.2,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858279,2016-11-13 13:31:27.507278+00:00,-42.2741127,173.6455231,13.954163549999999,5.987634877,113,15.53,73.5,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858281,2016-11-13 13:33:38.485238+00:00,-42.2379303,173.8206482,5.0,4.405247551,114,-61.66,80.9,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858286,2016-11-13 13:35:14.981870+00:00,-41.78201675,173.504425,18.09215927,3.992477392,115,14.31,125.9,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858290,2016-11-13 13:37:25.009296+00:00,-42.4613266,173.1970978,10.46934795,4.342912165,117,-31.43,33.1,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858295,2016-11-13 13:38:25.226575+00:00,-41.9795723,173.8778687,5.0,3.770117059,118,-1.89,32.0,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,2016p858300,2016-11-13 13:42:29.986564+00:00,-42.28810883,173.6781006,10.78446865,4.20705136,122,-33.92,25.6,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858309,2016-11-13 13:46:51.007771+00:00,-42.51102066,173.2125549,13.08431721,4.135344083,126,-19.14,127.5,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858314,2016-11-13 13:50:01.248764+00:00,-41.75642014,174.2903137,5.193205833,5.044271231,128,37.73,126.2,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858323,2016-11-13 13:54:39.280566+00:00,-42.33499527,174.0606384,8.568597793999999,4.532750405,133,63.71,52.1,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858327,2016-11-13 13:56:42.490541+00:00,-42.64139175,172.7759094,11.20367908,4.149212513,134,-31.66,80.0,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858331,2016-11-13 13:58:57.362940+00:00,-42.54875565,173.3216705,14.798880579999999,3.528456416,136,20.9,38.2,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858332,2016-11-13 13:59:42.681080+00:00,-42.55233002,173.4058685,11.929708479999999,4.376669416,137,20.47,106.7,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858334,2016-11-13 14:00:27.531376+00:00,-42.04532242,173.8656921,5.0,4.259083295,138,4.65,39.5,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,2016p858335,2016-11-13 14:01:23.031852+00:00,-42.02679062,173.6488647,9.78265667,4.186603543,139,-1.31,73.7,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,2016p858337,2016-11-13 14:03:41.133951+00:00,-41.76478195,174.2087555,9.17606163,3.9735962,141,9.1,58.6,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858338,2016-11-13 14:04:03.942804+00:00,-42.42387772,173.3104095,27.06696129,4.427011559,142,-2.17,31.1,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,2016p858340,2016-11-13 14:04:23.670948+00:00,-42.59799576,173.0162811,11.86807919,5.140240672,142,17.55,51.8,5<|dt|<=30s
kaikoura_2016,quakescope2026,2016p858347,2016-11-13 14:07:23.088291+00:00,-42.67722321,172.777359,8.511013985,4.758805722,146,-47.69,146.3,30<|dt|<=120s
kaikoura_2016,quakescope2026,2016p858352,2016-11-13 14:08:42.593612+00:00,-42.65197372,172.7860413,5.0,4.665203958,146,31.82,144.0,30<|dt|<=120s
norcia_2016,jma_wc,8864181,2016-10-30 06:53:13.130000+00:00,42.8188,13.0952,10.6,3.3,3,23.28,31.5,5<|dt|<=30s
norcia_2016,jma_wc,8864221,2016-10-30 06:53:54.850000+00:00,42.7618,13.1653,10.9,3.1,4,-51.75,19.7,30<|dt|<=120s
norcia_2016,jma_wc,8864441,2016-10-30 06:57:21.570000+00:00,42.8612,13.0923,9.5,3.8,9,27.08,88.5,5<|dt|<=30s
norcia_2016,jma_wc,8864641,2016-10-30 07:00:53.760000+00:00,42.8368,13.072,9.0,3.2,15,12.79,4.7,5<|dt|<=30s
norcia_2016,jma_wc,8865031,2016-10-30 07:08:25.260000+00:00,42.8163,13.158,9.3,3.7,27,-10.73,12.9,5<|dt|<=30s
norcia_2016,jma_wc,8865171,2016-10-30 07:10:39.360000+00:00,42.6807,13.2987,11.1,2.9,30,-0.52,41.0,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,8865251,2016-10-30 07:12:53.530000+00:00,42.7937,13.1002,11.0,3.0,32,-11.97,16.0,5<|dt|<=30s
norcia_2016,jma_wc,8865451,2016-10-30 07:16:00.560000+00:00,42.7342,13.1613,9.6,3.4,38,3.23,20.4,within tolerances
norcia_2016,jma_wc,8865681,2016-10-30 07:21:06.730000+00:00,43.0543,13.0608,9.5,2.9,46,-20.96,20.4,5<|dt|<=30s
norcia_2016,jma_wc,8865981,2016-10-30 07:25:42.730000+00:00,42.8602,13.0287,13.1,2.6,52,33.58,3.4,30<|dt|<=120s
norcia_2016,jma_wc,8866001,2016-10-30 07:26:55.060000+00:00,42.767,13.1967,12.3,2.5,53,-14.2,3.2,5<|dt|<=30s
norcia_2016,jma_wc,8866371,2016-10-30 07:31:50.570000+00:00,42.8012,13.0612,10.5,2.6,60,-20.08,13.5,5<|dt|<=30s
norcia_2016,jma_wc,8866601,2016-10-30 07:36:50.630000+00:00,42.7013,13.2945,18.7,2.7,68,-0.92,31.0,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,8866591,2016-10-30 07:36:57.770000+00:00,42.8812,13.2717,9.2,3.1,68,6.22,40.4,5<|dt|<=30s
norcia_2016,jma_wc,8867001,2016-10-30 07:42:45.350000+00:00,42.6682,13.3028,16.9,3.5,78,-10.88,14.2,5<|dt|<=30s
norcia_2016,jma_wc,8867061,2016-10-30 07:44:05.350000+00:00,42.8475,13.0722,10.1,3.0,79,19.41,23.9,5<|dt|<=30s
norcia_2016,jma_wc,8867141,2016-10-30 07:44:15.560000+00:00,42.9378,13.194,6.8,3.5,80,-13.18,11.9,5<|dt|<=30s
norcia_2016,jma_wc,8867381,2016-10-30 07:47:32.740000+00:00,42.8467,13.0725,10.5,3.0,86,-0.62,42.9,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,8867651,2016-10-30 07:51:41.150000+00:00,42.8887,13.164,7.4,3.3,95,-0.63,37.6,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,8868011,2016-10-30 07:56:07.330000+00:00,42.8415,13.061,10.6,3.2,104,3.69,28.3,within tolerances
norcia_2016,jma_wc,8868181,2016-10-30 08:00:09.490000+00:00,42.7967,13.122,10.1,3.5,109,0.55,8.6,within tolerances
norcia_2016,jma_wc,8868381,2016-10-30 08:03:49.870000+00:00,42.7108,13.2302,10.5,3.2,115,3.99,24.4,within tolerances
norcia_2016,jma_wc,8868391,2016-10-30 08:03:59.820000+00:00,42.8032,13.213,6.5,3.2,115,13.94,14.1,5<|dt|<=30s
norcia_2016,jma_wc,8868711,2016-10-30 08:09:56.990000+00:00,42.7833,13.0312,9.5,3.0,124,28.34,8.5,5<|dt|<=30s
norcia_2016,jma_wc,8868731,2016-10-30 08:10:31.130000+00:00,42.6957,13.1292,15.6,2.5,125,1.88,46.2,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,8869001,2016-10-30 08:15:42.480000+00:00,42.8703,13.0548,9.3,2.6,133,5.29,41.3,5<|dt|<=30s
norcia_2016,jma_wc,8869041,2016-10-30 08:16:33.690000+00:00,42.8832,13.0365,9.3,3.0,135,-7.26,15.5,5<|dt|<=30s
norcia_2016,instance,8864121,2016-10-30 06:50:43.710000+00:00,42.8068,13.1952,10.5,3.6,0,6.43,31.7,5<|dt|<=30s
norcia_2016,instance,8864181,2016-10-30 06:53:13.130000+00:00,42.8188,13.0952,10.6,3.3,3,24.53,20.7,5<|dt|<=30s
norcia_2016,instance,8864221,2016-10-30 06:53:54.850000+00:00,42.7618,13.1653,10.9,3.1,4,-48.66,31.1,30<|dt|<=120s
norcia_2016,instance,8864611,2016-10-30 06:59:45.450000+00:00,42.8308,13.1903,12.5,3.6,15,12.63,2.1,5<|dt|<=30s
norcia_2016,instance,8864641,2016-10-30 07:00:53.760000+00:00,42.8368,13.072,9.0,3.2,17,12.45,4.2,5<|dt|<=30s
norcia_2016,instance,8864961,2016-10-30 07:07:10.230000+00:00,42.7938,13.1543,10.3,3.2,25,24.28,12.7,5<|dt|<=30s
norcia_2016,instance,8865031,2016-10-30 07:08:25.260000+00:00,42.8163,13.158,9.3,3.7,27,-11.02,11.5,5<|dt|<=30s
norcia_2016,instance,8865211,2016-10-30 07:09:24.350000+00:00,42.8603,13.0558,9.8,3.5,28,-42.81,7.4,30<|dt|<=120s
norcia_2016,instance,8865171,2016-10-30 07:10:39.360000+00:00,42.6807,13.2987,11.1,2.9,28,32.2,21.0,30<|dt|<=120s
norcia_2016,instance,8865251,2016-10-30 07:12:53.530000+00:00,42.7937,13.1002,11.0,3.0,29,-12.03,16.0,5<|dt|<=30s
norcia_2016,instance,8865451,2016-10-30 07:16:00.560000+00:00,42.7342,13.1613,9.6,3.4,34,3.88,24.4,within tolerances
norcia_2016,instance,8865681,2016-10-30 07:21:06.730000+00:00,43.0543,13.0608,9.5,2.9,39,-21.05,19.1,5<|dt|<=30s
norcia_2016,instance,8866371,2016-10-30 07:31:50.570000+00:00,42.8012,13.0612,10.5,2.6,55,-20.32,19.8,5<|dt|<=30s
norcia_2016,instance,8866511,2016-10-30 07:33:12.010000+00:00,42.7603,13.0665,10.4,2.9,57,15.68,8.1,5<|dt|<=30s
norcia_2016,instance,8866591,2016-10-30 07:36:57.770000+00:00,42.8812,13.2717,9.2,3.1,62,4.34,22.5,within tolerances
norcia_2016,instance,8867111,2016-10-30 07:44:29.650000+00:00,42.9338,13.2072,3.0,3.4,76,14.84,9.9,5<|dt|<=30s
norcia_2016,instance,8867181,2016-10-30 07:46:09.880000+00:00,42.8553,13.1083,9.6,2.9,79,14.12,56.4,5<|dt|<=30s
norcia_2016,instance,8867421,2016-10-30 07:47:58.120000+00:00,42.7228,13.1468,12.9,2.9,82,24.15,14.3,5<|dt|<=30s
norcia_2016,instance,8868181,2016-10-30 08:00:09.490000+00:00,42.7967,13.122,10.1,3.5,103,0.49,8.9,within tolerances
norcia_2016,instance,8868401,2016-10-30 08:03:41.550000+00:00,42.853,13.0562,10.0,2.8,108,-0.02,34.1,"|dt|<=5s, dist>30km"
norcia_2016,instance,8868391,2016-10-30 08:03:59.820000+00:00,42.8032,13.213,6.5,3.2,109,6.48,27.8,5<|dt|<=30s
norcia_2016,instance,8868731,2016-10-30 08:10:31.130000+00:00,42.6957,13.1292,15.6,2.5,119,1.56,36.0,"|dt|<=5s, dist>30km"
norcia_2016,instance,8869001,2016-10-30 08:15:42.480000+00:00,42.8703,13.0548,9.3,2.6,126,2.26,34.0,"|dt|<=5s, dist>30km"
norcia_2016,instance,8870701,2016-10-30 08:46:01.020000+00:00,42.665,13.2302,11.2,2.4,167,-16.08,4.3,5<|dt|<=30s
norcia_2016,instance,8870841,2016-10-30 08:49:13.210000+00:00,42.8808,13.1878,5.5,3.2,170,22.08,2.3,5<|dt|<=30s
norcia_2016,quakescope2026,8864121,2016-10-30 06:50:43.710000+00:00,42.8068,13.1952,10.5,3.6,0,8.21,26.8,5<|dt|<=30s
norcia_2016,quakescope2026,8864181,2016-10-30 06:53:13.130000+00:00,42.8188,13.0952,10.6,3.3,3,22.35,26.8,5<|dt|<=30s
norcia_2016,quakescope2026,8864221,2016-10-30 06:53:54.850000+00:00,42.7618,13.1653,10.9,3.1,4,-55.4,18.2,30<|dt|<=120s
norcia_2016,quakescope2026,8864441,2016-10-30 06:57:21.570000+00:00,42.8612,13.0923,9.5,3.8,9,18.03,9.8,5<|dt|<=30s
norcia_2016,quakescope2026,8864641,2016-10-30 07:00:53.760000+00:00,42.8368,13.072,9.0,3.2,15,12.73,4.7,5<|dt|<=30s
norcia_2016,quakescope2026,8865031,2016-10-30 07:08:25.260000+00:00,42.8163,13.158,9.3,3.7,28,-10.75,12.9,5<|dt|<=30s
norcia_2016,quakescope2026,8865171,2016-10-30 07:10:39.360000+00:00,42.6807,13.2987,11.1,2.9,31,-0.51,41.2,"|dt|<=5s, dist>30km"
norcia_2016,quakescope2026,8865251,2016-10-30 07:12:53.530000+00:00,42.7937,13.1002,11.0,3.0,32,-11.76,16.0,5<|dt|<=30s
norcia_2016,quakescope2026,8865451,2016-10-30 07:16:00.560000+00:00,42.7342,13.1613,9.6,3.4,38,3.56,22.0,within tolerances
norcia_2016,quakescope2026,8865681,2016-10-30 07:21:06.730000+00:00,43.0543,13.0608,9.5,2.9,44,-20.97,20.4,5<|dt|<=30s
norcia_2016,quakescope2026,8865981,2016-10-30 07:25:42.730000+00:00,42.8602,13.0287,13.1,2.6,52,17.08,4.3,5<|dt|<=30s
norcia_2016,quakescope2026,8866371,2016-10-30 07:31:50.570000+00:00,42.8012,13.0612,10.5,2.6,62,-20.23,13.0,5<|dt|<=30s
norcia_2016,quakescope2026,8866601,2016-10-30 07:36:50.630000+00:00,42.7013,13.2945,18.7,2.7,71,-0.94,31.0,"|dt|<=5s, dist>30km"
norcia_2016,quakescope2026,8866591,2016-10-30 07:36:57.770000+00:00,42.8812,13.2717,9.2,3.1,71,6.2,40.4,5<|dt|<=30s
norcia_2016,quakescope2026,8867061,2016-10-30 07:44:05.350000+00:00,42.8475,13.0722,10.1,3.0,84,0.72,31.4,"|dt|<=5s, dist>30km"
norcia_2016,quakescope2026,8867141,2016-10-30 07:44:15.560000+00:00,42.9378,13.194,6.8,3.5,84,10.93,23.6,5<|dt|<=30s
norcia_2016,quakescope2026,8867381,2016-10-30 07:47:32.740000+00:00,42.8467,13.0725,10.5,3.0,92,17.1,46.1,5<|dt|<=30s
norcia_2016,quakescope2026,8867951,2016-10-30 07:55:59.540000+00:00,42.9017,13.1887,7.3,3.4,110,-0.5,31.5,"|dt|<=5s, dist>30km"
norcia_2016,quakescope2026,8868011,2016-10-30 07:56:07.330000+00:00,42.8415,13.061,10.6,3.2,110,7.29,43.0,5<|dt|<=30s
norcia_2016,quakescope2026,8868181,2016-10-30 08:00:09.490000+00:00,42.7967,13.122,10.1,3.5,115,0.88,9.7,within tolerances
norcia_2016,quakescope2026,8868381,2016-10-30 08:03:49.870000+00:00,42.7108,13.2302,10.5,3.2,121,3.82,23.2,within tolerances
norcia_2016,quakescope2026,8868391,2016-10-30 08:03:59.820000+00:00,42.8032,13.213,6.5,3.2,121,13.77,12.9,5<|dt|<=30s
norcia_2016,quakescope2026,8868711,2016-10-30 08:09:56.990000+00:00,42.7833,13.0312,9.5,3.0,129,28.66,7.2,5<|dt|<=30s
norcia_2016,quakescope2026,8868731,2016-10-30 08:10:31.130000+00:00,42.6957,13.1292,15.6,2.5,130,1.86,46.2,"|dt|<=5s, dist>30km"
norcia_2016,quakescope2026,8868861,2016-10-30 08:12:23.350000+00:00,42.9403,13.1848,5.2,3.1,133,15.42,21.4,5<|dt|<=30s
norcia_2016,quakescope2026,8869001,2016-10-30 08:15:42.480000+00:00,42.8703,13.0548,9.3,2.6,138,5.3,41.9,5<|dt|<=30s
norcia_2016,quakescope2026,8869031,2016-10-30 08:16:41.030000+00:00,42.929,13.1897,4.9,3.3,140,4.67,11.2,within tolerances
norcia_2016,quakescope2026,8869211,2016-10-30 08:21:01.640000+00:00,42.7528,13.1983,10.2,2.6,147,-28.69,7.8,5<|dt|<=30s
norcia_2016,quakescope2026,8870631,2016-10-30 08:46:19.220000+00:00,42.8318,13.0825,10.5,2.5,186,0.23,32.6,"|dt|<=5s, dist>30km"
thessaly_2021,jma_wc,noa2021eijmp,2021-03-03 11:42:24.226418+00:00,39.79156494,22.49542236,14.63602702,2.44611287,78,-7.63,40.7,5<|dt|<=30s
thessaly_2021,jma_wc,noa2021eimrp,2021-03-03 13:19:10.381170+00:00,39.77600098,22.17590332,4.9094238279999995,2.223660583,194,-15.01,6.6,5<|dt|<=30s
thessaly_2021,jma_wc,noa2021eimsa,2021-03-03 13:19:37.898702+00:00,39.6963501,22.14385986,15.54878743,2.34585159,194,12.51,3.2,5<|dt|<=30s
thessaly_2021,jma_wc,noa2021eimtf,2021-03-03 13:21:03.013953+00:00,39.72976685,22.19833374,13.8801473,2.377009351,196,12.56,5.8,5<|dt|<=30s
thessaly_2021,instance,noa2021eiioq,2021-03-03 11:14:28.145984+00:00,39.81582642,22.09396362,8.859965007000001,3.114315929,53,1.88,42.9,"|dt|<=5s, dist>30km"
thessaly_2021,instance,noa2021eijmp,2021-03-03 11:42:24.226418+00:00,39.79156494,22.49542236,14.63602702,2.44611287,78,-64.0,29.6,30<|dt|<=120s
thessaly_2021,instance,noa2021eimpk,2021-03-03 13:16:37.192120+00:00,39.71603394,22.22763062,10.28615316,2.301340196,198,7.62,6.8,5<|dt|<=30s
thessaly_2021,instance,noa2021eimrp,2021-03-03 13:19:10.381170+00:00,39.77600098,22.17590332,4.9094238279999995,2.223660583,201,2.76,99.7,"|dt|<=5s, dist>30km"
thessaly_2021,instance,noa2021eimsa,2021-03-03 13:19:37.898702+00:00,39.6963501,22.14385986,15.54878743,2.34585159,202,12.45,4.2,5<|dt|<=30s
thessaly_2021,instance,noa2021eimtf,2021-03-03 13:21:03.013953+00:00,39.72976685,22.19833374,13.8801473,2.377009351,204,11.06,12.3,5<|dt|<=30s
thessaly_2021,quakescope2026,noa2021eiioq,2021-03-03 11:14:28.145984+00:00,39.81582642,22.09396362,8.859965007000001,3.114315929,47,2.1,42.7,"|dt|<=5s, dist>30km"
thessaly_2021,quakescope2026,noa2021eijmp,2021-03-03 11:42:24.226418+00:00,39.79156494,22.49542236,14.63602702,2.44611287,70,-7.61,40.7,5<|dt|<=30s
thessaly_2021,quakescope2026,noa2021eikmc,2021-03-03 12:12:08.480868+00:00,39.72518921,22.13516235,8.51767985,2.525135014,98,27.05,15.1,5<|dt|<=30s
thessaly_2021,quakescope2026,noa2021eikyd,2021-03-03 12:26:10.990650+00:00,39.66842651,22.19741821,7.804585775,3.302290272,113,71.95,4.8,30<|dt|<=120s
thessaly_2021,quakescope2026,noa2021eimrp,2021-03-03 13:19:10.381170+00:00,39.77600098,22.17590332,4.9094238279999995,2.223660583,179,-15.08,6.6,5<|dt|<=30s
thessaly_2021,quakescope2026,noa2021eimsa,2021-03-03 13:19:37.898702+00:00,39.6963501,22.14385986,15.54878743,2.34585159,179,12.44,3.2,5<|dt|<=30s
thessaly_2021,quakescope2026,noa2021eimtf,2021-03-03 13:21:03.013953+00:00,39.72976685,22.19833374,13.8801473,2.377009351,181,12.54,5.8,5<|dt|<=30s
samos_2020,jma_wc,noa2020viqle,2020-10-30 12:04:44.036643+00:00,37.9019165,26.35162354,15.89107259,4.000386522,0,-865.4,17.2,|dt|>120s
samos_2020,jma_wc,noa2020viqwf,2020-10-30 12:17:18.723240+00:00,37.72155762,26.50817871,7.761800129999999,3.705229854,0,-110.72,7.5,30<|dt|<=120s
samos_2020,jma_wc,noa2020virax,2020-10-30 12:22:49.856240+00:00,37.89550781,26.96777344,12.41015625,4.124475047,1,127.3,6.7,|dt|>120s
samos_2020,jma_wc,noa2020virka,2020-10-30 12:33:22.433940+00:00,37.77832031,26.73339844,26.98046875,3.995367118,2,249.78,21.9,|dt|>120s
samos_2020,jma_wc,noa2020virtv,2020-10-30 12:45:04.825527+00:00,37.95135498,25.95794678,24.391153969999998,3.101772709,3,-316.25,79.2,|dt|>120s
samos_2020,jma_wc,noa2020viszt,2020-10-30 13:22:20.868736+00:00,37.73162842,26.36077881,12.52526855,3.513103201,8,-219.36,47.0,|dt|>120s
samos_2020,jma_wc,noa2020vitxq,2020-10-30 13:50:08.529722+00:00,37.97790527,26.15661621,28.41300456,3.871013925,14,-128.25,29.0,|dt|>120s
samos_2020,jma_wc,noa2020viuda,2020-10-30 13:55:58.986200+00:00,37.92938232,26.82403564,10.18631999,3.623839134,15,-95.1,13.8,30<|dt|<=120s
samos_2020,jma_wc,noa2020viuge,2020-10-30 14:00:07.702661+00:00,37.78747559,26.14196777,19.7417806,3.303949579,16,-59.13,59.2,30<|dt|<=120s
samos_2020,jma_wc,noa2020viuto,2020-10-30 14:15:35.895474+00:00,38.01269531,26.58691406,30.98111979,3.215349721,20,-227.78,14.0,|dt|>120s
samos_2020,jma_wc,noa2020vivrg,2020-10-30 14:43:34.268475+00:00,37.78656006,26.46331787,12.01184082,2.996460216,25,-62.13,30.5,30<|dt|<=120s
samos_2020,jma_wc,noa2020viwas,2020-10-30 14:54:11.967270+00:00,37.8012085,26.61529541,6.934611003,3.471463882,28,207.28,33.1,|dt|>120s
samos_2020,instance,noa2020viqle,2020-10-30 12:04:44.036643+00:00,37.9019165,26.35162354,15.89107259,4.000386522,0,-524.54,97.6,|dt|>120s
samos_2020,instance,noa2020viqwf,2020-10-30 12:17:18.723240+00:00,37.72155762,26.50817871,7.761800129999999,3.705229854,1,-204.17,37.3,|dt|>120s
samos_2020,instance,noa2020viqxp,2020-10-30 12:19:09.730613+00:00,37.77053833,26.49307251,6.891825358,4.000194043,1,-93.16,35.7,30<|dt|<=120s
samos_2020,instance,noa2020virka,2020-10-30 12:33:22.433940+00:00,37.77832031,26.73339844,26.98046875,3.995367118,5,-79.04,15.3,30<|dt|<=120s
samos_2020,instance,noa2020virtv,2020-10-30 12:45:04.825527+00:00,37.95135498,25.95794678,24.391153969999998,3.101772709,8,8.38,38.8,5<|dt|<=30s
samos_2020,instance,noa2020viszt,2020-10-30 13:22:20.868736+00:00,37.73162842,26.36077881,12.52526855,3.513103201,18,-53.71,48.1,30<|dt|<=120s
samos_2020,quakescope2026,noa2020viqle,2020-10-30 12:04:44.036643+00:00,37.9019165,26.35162354,15.89107259,4.000386522,0,-941.35,129.3,|dt|>120s
samos_2020,quakescope2026,noa2020viqwf,2020-10-30 12:17:18.723240+00:00,37.72155762,26.50817871,7.761800129999999,3.705229854,0,-186.66,105.6,|dt|>120s
samos_2020,quakescope2026,noa2020viqxp,2020-10-30 12:19:09.730613+00:00,37.77053833,26.49307251,6.891825358,4.000194043,0,-75.65,110.2,30<|dt|<=120s
samos_2020,quakescope2026,noa2020virax,2020-10-30 12:22:49.856240+00:00,37.89550781,26.96777344,12.41015625,4.124475047,0,144.47,97.4,|dt|>120s
samos_2020,quakescope2026,noa2020virka,2020-10-30 12:33:22.433940+00:00,37.77832031,26.73339844,26.98046875,3.995367118,1,250.13,21.8,|dt|>120s
samos_2020,quakescope2026,noa2020virtv,2020-10-30 12:45:04.825527+00:00,37.95135498,25.95794678,24.391153969999998,3.101772709,3,127.25,85.2,|dt|>120s
samos_2020,quakescope2026,noa2020viszt,2020-10-30 13:22:20.868736+00:00,37.73162842,26.36077881,12.52526855,3.513103201,8,-219.35,47.0,|dt|>120s
samos_2020,quakescope2026,noa2020vitxq,2020-10-30 13:50:08.529722+00:00,37.97790527,26.15661621,28.41300456,3.871013925,12,-128.27,29.0,|dt|>120s
samos_2020,quakescope2026,noa2020viuda,2020-10-30 13:55:58.986200+00:00,37.92938232,26.82403564,10.18631999,3.623839134,13,-95.12,13.8,30<|dt|<=120s
samos_2020,quakescope2026,noa2020viuto,2020-10-30 14:15:35.895474+00:00,38.01269531,26.58691406,30.98111979,3.215349721,19,-227.68,15.4,|dt|>120s
samos_2020,quakescope2026,noa2020vivrg,2020-10-30 14:43:34.268475+00:00,37.78656006,26.46331787,12.01184082,2.996460216,25,-150.56,35.4,|dt|>120s
samos_2020,quakescope2026,noa2020viwas,2020-10-30 14:54:11.967270+00:00,37.8012085,26.61529541,6.934611003,3.471463882,29,102.35,17.8,30<|dt|<=120s
adriatic_2022,jma_wc,33302391,2022-11-09 06:19:45.660000+00:00,43.9272,13.2588,9.4,3.5,1,-103.95,10.3,30<|dt|<=120s
adriatic_2022,jma_wc,33303061,2022-11-09 06:26:33.040000+00:00,43.9143,13.328,5.2,2.6,8,8.01,65.5,5<|dt|<=30s
adriatic_2022,jma_wc,33304081,2022-11-09 06:40:46.310000+00:00,43.8997,13.2872,8.6,3.0,26,-8.71,14.0,5<|dt|<=30s
